HG02494	 -80.3182  -55.5595   57.2794   41.8376  -1.07823  -19.7199   1.04624   10.5772  -13.0138   4.12992   3.79992   23.9589  -8.90239 -0.181722   11.2575   22.0102  -14.1788   18.6447  -7.89476   3.05481
HG02496	   248.658    6.11753     3.7582   -10.8654    1.34641   0.245328   -9.38282    5.56868     4.9603    0.84024    12.7146    3.68312    12.8567   -12.4632   -3.41497   -17.2994    -12.378 -0.0806403    13.1929   -1.51348
HG02497	   255.47   12.3429  -1.97999 -0.908796   -2.2301 -0.935625 -0.128466   3.95104   1.50836 0.0258836   16.0262   3.15994   10.2184  -19.7678   19.8745  -14.6147  -1.48875   20.6814   11.5813   8.05473
HG02501	  198.883   -12.692 -0.170713  -10.2786  -2.69089   -1.9317   1.97849   6.13483   17.4798   2.91246   14.5849   19.7925  -1.53958  -1.50563  -75.3267  -4.17694 -0.640721  -5.79311   2.69443  -28.1816
HG02502	  212.536  -1.64443  -2.87246  -12.6531   1.46577   -8.1805 0.0121038  -8.52788  -7.10419   3.17194   12.5669   38.2505   11.1887   9.58386   25.4219  -36.0673  -26.2839  -3.38724   7.05567  -33.6263
HG02505	  241.502   11.3897  -3.29402  -5.23842  -7.61563  -2.49749   8.95628  0.755575 -0.814277 -0.691492   20.5127 -0.124076   22.8458  -7.67242    12.172  -1.01494   7.52932   3.68727  -20.1641   6.11365
HG02508	 246.965  15.8175  -3.6623 -4.82355 -3.64465  4.83825  2.20984  15.5155   11.507  2.13563  14.0897  18.0935  7.18569 -5.10809   14.559 -27.0855 -24.8636  15.0572 -4.96341  17.5737
HG02511	 259.825  17.0904 -1.05739 -2.53665  1.54008 -32.6902  5.00079   14.342   4.6313 -1.15058  12.8681  29.0723  6.28521  6.75464  20.1643  6.60477 -15.0041  7.99963  10.3544 -1.11987
HG02512	 -117.759   163.795   14.8716  -35.3239   1.55621 -0.464865  -41.5201   1.23653   2.94543   6.84146  -9.21212  -1.79023  -4.46272   1.76409  -2.91988   -19.971    3.2099   8.51433   6.29469  -6.44425
HG02513	 -120.814   172.538   14.6088  -42.1876   2.00646 0.0635749  -48.4295  -2.48172   8.15456   0.76389 -0.233493   2.63737   10.0729  -7.34387  -4.43535  -4.51491   9.86864   -1.6979  -6.84834 -0.825896
HG02521	 -121.971   167.756   13.5658  -38.0357  -3.00036  -6.18848  -34.6228   -6.3237  -1.83858   1.98227 -0.754221  -5.43384   12.6269  -8.34791  -1.57662  -15.8236  -3.65724   13.3608  -6.75013  -2.60061
HG02522	-122.326  174.551  13.7859  -43.393 0.304097 -6.94154 -41.9617 -2.91255  7.04687 0.646991  1.42803  22.5261 -17.0663  20.8985  3.50835 -5.23424 -12.7516 -6.33114 0.720295   -8.529
HG02536	 210.723 -4.95413 -2.60831 -16.0076 -3.65082  25.9059  -3.5177  2.79349  22.0432  2.04721  15.5377  10.4035 -17.9282  17.6567  26.2006 -5.61808 -22.7936  8.86431  5.43248  2.94212
HG02537	 260.709   19.102  5.37266 -4.89341 -7.56215 -7.86816  3.70577   -11.58 -14.7073 -3.06244  7.43466 -31.8919  -2.1089  10.8075  18.2873 -14.8307   19.164  14.6306 -10.2451 -1.51704
HG02541	  210.181  -9.32827 -0.310314  -9.67224  -2.83249  0.536788  0.982578   1.98681   7.00015  -2.35837   16.5484  -1.56226   36.6087  -16.4449   12.0721   5.45306   11.5512   7.10766  -6.42834   5.88638
HG02545	   244.169      8.586    7.53765   -1.74427   -5.83211   -18.8817    6.04579   -1.88697   -7.15254    1.80547    33.2725    15.9962   -11.3365    21.3973    31.3318    7.24741   -33.2249    15.8174 -0.0478055   -3.74084
HG02546	  258.472    13.658  -2.98983  -1.97861 -0.662224  -2.25987   6.09191   4.77938   4.61567   1.54886   14.7896   3.25834   17.0362  -10.5501   16.4734  -20.3037  -10.3509   8.82406  -6.86652   2.36052
HG02549	  268.146   13.4281   1.29768  -2.49758 -0.980807  -25.2405 -0.846052  -7.87652  -2.90663 -0.936548   15.6439   -39.892   34.9092   21.0309   4.33584    -31.92  -8.84663  -21.6431   12.8861  -4.30255
HG02554	  238.799   7.99238  -1.16882  -6.27858    -1.756  -23.4791   1.42292  -1.10869  -4.95332    2.0557   2.82767  -7.32693  -20.9892  -4.13105   20.7915   17.5356 0.0641371   9.67492  -15.1791  -23.4014
HG02555	  230.525   8.12363    -2.923  -8.37848   3.26125  -10.1619   13.0434   4.30435 -0.358191   1.13289   13.0807 -0.457152   26.2972   3.15746   21.2343  -25.4514  -19.3078   29.0583   16.8526  -13.1066
HG02557	  258.299   10.2053  -3.74925  -3.13466 -0.578857   4.22856   1.50063 -0.435067   10.8045  -2.83666   17.7808  0.886927  -8.18761   15.9788   11.2827  -13.7341   30.2085   15.2513   6.06791   12.0986
HG02558	 237.573  6.93544 -3.70772 -1.76823 -1.45098  15.5256 0.814256   0.8667  11.2592 0.849338  15.2777 -20.8834 -9.14425 -12.5221  22.6232  2.91391 -25.6542  13.5557  20.8827   29.678
HG02561	 264.592  17.7654  5.80736 -1.94066 -2.55213   4.0855 0.218308 -24.7626 -38.8118  1.90092 -46.9155  16.2147 -13.7575 -9.04745 -1.87081 -16.4937  29.7636 -22.3606  14.2504  6.39447
HG02562	   276.389    22.2093    2.15997    2.33465   -2.47831    44.5637    4.03757   -31.8709   -21.4473  0.0641243   -13.2389   -5.14385   -18.9164   -17.7707    3.46179    12.0407   -7.49935    7.21705 0.00260148    5.90914
HG02568	  261.75  18.6328   5.9316   1.7489 -1.88089  17.4108  7.08112 -26.9123 -29.7464  5.09416 -38.9554 -2.82373  -26.588  4.80594  12.2075 -42.9383  7.42206  14.3534 -20.0834  14.4551
HG02570	 268.346  21.0137 -1.28517 0.689277 -3.65469  40.4364 -5.52449 -21.9402 -28.7915   4.9563  -28.469   4.2431 -7.06003 -31.8852  12.2203  17.5002 -17.5456  2.84006 0.157554 -2.46338
HG02571	  276.105   24.8171   5.29925  -3.39248 -0.447506   8.99128  -3.38133  -44.6488   -49.413   1.85274  -30.8651   22.7686   20.7447   2.71914   17.5119  -8.60394   3.66474    11.734  -2.79364  -12.6026
HG02573	 276.268  20.4976  1.92904 -4.47635 0.307665  14.7043  0.75179 -38.2402   -49.54 -2.54545 -42.2318  14.7536  22.8957 -1.09098 -8.37556 -1.51881  17.4077  27.6233 -3.80477 -10.3851
HG02574	  262.229   15.8064   0.78434  -3.96243 -0.839425   51.9369  -8.34618  -27.7525  -25.7193   3.07448  -31.5857   18.8626  -11.9912   5.27608   6.82463   11.8422  -3.37015  -13.0323   2.24848   26.9453
HG02577	 204.182 -10.8654 -1.17531 -12.3066  -6.0379 -3.05186  4.73145 0.827165 -4.61245  2.21658   0.9023 -10.0318 -4.30552 -10.8125   14.625 -20.8527   5.1047  17.5629 -17.2701 -18.6792
HG02580	  221.102    3.6549 -0.441852  -13.7013  -3.35198    20.783  -1.58985   10.8978   23.4574 -0.402674    21.268  -6.98108  -5.26121   22.2754  -55.4905  -5.05825  -12.3875   6.13918   -8.2739   2.49206
HG02582	  271.167   20.3286  -3.47824  -2.01954   1.37673   20.5657 -0.109875  -35.2635  -42.6369   2.87947   -39.664    17.359  0.641496   14.8754   7.17463  -27.1693  -20.7619    16.548   21.5612   47.6904
HG02583	  272.321   23.6086   4.44037 -0.630704  -4.02156   11.3654 -0.114874  -37.8825  -50.0668  -0.68557  -53.9655   12.1144   15.2251   8.39876  -3.25079  -13.9759   14.2026   13.2702   9.11499   22.6205
HG02585	 279.532  16.1629 -5.13094 0.786102 -3.13181  38.6064 -9.61603 -41.5842 -41.1976  3.15066 -44.4778 -21.5262 -37.6447 -36.5595 -11.0361   15.173 -2.78793  -33.049  5.80964  16.2377
HG02586	 270.752  19.9676  3.31179 0.809749 -4.16043  52.1988  4.69649 -31.4448 -35.4512 -2.11843 -24.5571  3.20665  10.0055  27.0118  9.26025  11.2079  10.6834  21.9222 -5.63631  21.9563
HG02588	 272.508   15.996 -1.11314 -1.74856 -1.84375  23.7841  0.80285  -36.226 -42.4503  1.33927 -31.7228  20.5566 -2.98834  27.8721  12.1065 -20.0703  17.3242  1.79835  9.86098 -23.3123
HG02589	  270.512   21.8168  -3.78523  -2.08779 -0.632792   41.9702  -2.71105  -36.0291  -30.5864  0.789169  -17.6219  -18.9854   1.84192   26.8084   7.04803   15.3283  -4.17912  -16.5663   2.97826   5.49865
HG02594	  272.977   21.8175  -2.89787    -3.923 -0.155969   18.2915  -4.90312  -30.8206  -35.8029 -0.956207  -36.2923   7.37527   5.67794  0.842217   10.0348   11.1959   12.1489  -3.48105  -2.92413   10.4178
HG02595	  270.601   24.4793  -3.55449  -1.36476   4.94439   44.2777  -4.52164  -39.1954  -30.1576 -0.293005  -26.4866  -4.84567   15.6211   4.21195   3.84446   34.7371   10.9652   5.75866  -1.69408   22.8914
HG02597	 -82.2419  -68.1958    64.061   47.4364  -1.28097   12.4591  0.223868   6.99475   7.71216  0.464589   2.49301   14.5099    2.4023  -1.79209  0.542217  -6.86509   9.74504 -0.770667    7.3606   16.6201
HG02600	-80.7063 -36.0338  78.0161  56.9683  2.20998 -2.09633  2.95737 -6.85891  3.92509  0.81819  1.40257   15.004 -12.4302  6.70758  2.08921  13.7188  7.95593  1.62529 -8.17974 -7.85928
HG02601	 -79.372 -43.9405  73.2556  54.8574 -0.70755  9.13597  2.61915  6.15997  3.41844 0.488477 -1.06619  14.2376  6.47795 -7.43031  1.98274  -24.004  12.5854  0.26539  -11.086  6.13069
HG02603	-76.4317  -60.003  72.3678  53.5919  2.01138  12.9538 -4.71748  7.91822 -1.42117  0.39482   7.8819 -5.54411  17.3127  13.3513  2.08452   3.0048  7.63034  18.5549  10.1341 -23.0278
HG02604	-81.3412 -62.3524   61.623  33.1175 -4.03226  -28.126  10.5575 -12.7359 -10.3203  1.45771  5.31002 -18.9645  26.4689  6.11839 -2.23436  24.4325  13.8773  -23.521 -14.0729  -6.2847
HG02610	 267.215  17.8676 -2.43409 -4.42397 -2.16511  26.4234  -2.3825 -39.5207 -41.1928  6.55856 -36.0351  22.6512 -8.03166  8.26456  10.0873 -6.77593   7.7314  4.30225  12.0589  6.79699
HG02611	 281.941   25.206   0.7647 -3.75831 -1.10022  27.4079 -9.33156  -37.343 -47.2335  1.49063 -45.9601  17.8279  5.99094 -9.61258 -56.0013  7.62862 -24.9366  32.8829 -13.0613  35.6542
HG02613	 263.316  17.6157   4.5798 -3.03221 -2.81155  9.61216 -2.59231 -36.9015 -51.2393  4.69338 -25.6917  14.4393  19.9918 0.099615  2.14777   -23.27 -19.0852  16.9807 -4.93913 -3.50538
HG02614	  259.212   12.5783   4.57818  -6.69054  0.206217   21.5635   -5.4299  -34.3643  -38.1004   4.98659  -50.3287   9.27774    9.0491   1.11752 0.0105427   13.1609   18.7634  -15.1368   6.61054   2.20194
HG02620	 272.822  25.8322 -2.63405 -2.27098  0.69014  53.9806  -1.9585 -34.3217 -34.2204  3.67244 -22.1586   22.376 -22.1927  29.6282  16.6204 -7.03176  21.0419  10.7402  5.31191 -12.4904
HG02621	  271.797   19.9469  -6.82433  -2.05821  -2.25741   24.7347 -0.719914  -36.8161  -37.9672   5.65219  -42.4771   25.2937  -6.84603   10.5314 -0.594442   4.82095  -2.39553   -3.2931   18.6236   34.0868
HG02623	 272.966  21.7038 -5.36745 -1.65176 -4.00263  43.5726 -3.65927 -42.4152 -28.1562  2.06568 -40.4012  -9.0754 -1.74964   52.473  6.30182  3.77844  5.84589 -11.5739  18.6163 -4.71398
HG02624	 273.675  23.4198  3.72206 -3.24345 -1.91023  20.4376 -6.56472 -41.9792 -43.4616  2.75354 -33.7089  22.2918  13.0267  12.8817  18.6875 -5.39559  -7.6212  8.62889  5.52499  31.1713
HG02628	  274.338   26.4106  -1.39261  -1.51183  0.658198   23.8578 -0.739414  -39.6827  -37.9605   1.01869  -40.4611   20.5227  -7.25031   9.04707   19.4376  -2.47021  -10.3794  -9.07933   11.0693   28.2967
HG02629	   275.63   24.2003  -3.15669  -3.48422  -2.04885   44.0838   0.36228  -47.0922  -34.7101  -1.90126  -23.9585  -16.3366   1.05661     44.09   19.6819   9.94947  -8.95628   11.5254 -0.907151   4.64782
HG02634	    271.86    20.5254  -0.492563   -5.80231   0.303898    42.4879   -4.15444   -30.5674   -28.5314     2.7078   -32.2198   -11.6542 -0.0996524   -21.2289  -0.217084    28.5775    6.93672   -14.5139    7.33148    5.46285
HG02635	  271.318   20.7907 -0.424957  -3.23258  0.608293   16.4519  -6.10073  -15.4824  -20.5989    2.0161  -25.1148   27.0909  -7.74832  -3.01793  -65.1802  0.780182  -22.9933   2.80574  -5.84545   16.8837
HG02642	  262.953   17.2858   2.00661  -5.26803  -1.39099   44.8642  -0.47426  -26.4879  -24.4942    2.5161  -30.6351  -2.23438  0.771967   14.2195   9.50171   18.8534 -0.934612  -2.65413   6.06381  0.805577
HG02643	  268.151   15.2233   2.93371 -0.631044  0.064149   23.4428   1.65933   -32.089  -38.7862 -0.991997  -26.2563   11.5626   1.37581   4.85812   7.47546   -8.8484   28.2441   5.15816  -16.8197    6.2928
HG02645	 264.396  19.1795  3.66992 -0.97908 0.726091  14.9979 -7.27372 -44.1367 -48.6448  1.73137 -60.8786  23.1236  10.4342 -2.36162 -1.40669  -7.3936  14.6698 -2.08647  10.8311    16.91
HG02646	   274.42   20.9186  -3.36835  -5.43709 -0.510419   46.8496   7.21157  -35.0173  -36.8635   1.98757  -29.7139   18.4589  -9.07266   32.6044   5.46286   20.9595   24.5415    -3.257   1.69101   15.1888
HG02648	 -76.8025  -68.8686   42.1261   37.7754  -6.86857   26.6667  -5.16691   0.77761   5.67031 -0.611371   1.65768  -10.4267   20.4716  -12.5375  -8.53008   34.9059   3.91864  -14.0892   18.5559  -12.9977
HG02649	 -80.6391  -64.1953   50.5618   35.1192  -7.15588   26.7408  -6.65428 -0.269595   10.6562   1.51693   7.59275  -6.32117    3.4159   17.6106  -1.19157 -0.945885   8.27162   29.6109  -1.30245   14.1839
HG02651	  -82.2567   -58.4688    63.5036    42.2007 -0.0563922   -19.1756    3.87142   -6.14263    1.07145   -1.32774    0.53644     14.729    2.57283   -9.33205    5.74159    8.56385    5.90721    1.32062    -9.3862    27.9716
HG02652	 -79.7849  -56.5197   58.5269   50.0586  -5.08847  -6.13963   9.31799   1.89524  -3.33546     2.106 -0.666585   17.7084  -6.68302  -12.5483  -1.13876   19.8886  -11.7483  -14.2599  -6.66531  -3.70298
HG02654	-84.7301  -72.284  57.4361  43.7862 -10.4338  19.3156  2.77123  1.22377   1.6941  5.65854 -2.08643 -24.6955 -31.7205 -32.2769  5.02789 -7.03886 -14.4337  13.7691  24.4823 -2.20419
HG02655	-82.5306 -66.6682  54.5595  37.1803 -6.92259  25.3093  -3.1846 0.775947  7.32686  1.58941  1.97149 -11.9633 -30.5291 -5.67933  3.99966   1.4225 -2.02481 -14.6082  17.7523  8.68094
HG02657	 -77.5761  -45.4979   71.4127   53.9571    4.2359   9.27733 -0.720167   6.41945 -0.249289   1.31347    6.2347   5.65688   5.79994  0.695361   4.59685  -0.22917  -1.53467    13.469   8.72365   29.1124
HG02658	 -81.0315  -49.3575   64.8157   51.8776   5.16898  -10.4087  -1.05123   2.66573 -0.202632  -1.01737   9.30777   9.42674   1.68704  -13.8114   5.21271   16.6766  -34.6766   5.20872  -5.51898   28.2191
HG02660	  -82.765  -62.3681   67.1506   45.1834  -4.32082  -12.0526  -4.28211  -1.59653  -8.56693   2.35634   1.75374   2.96446  -13.9919 -0.353755   6.21343  -15.8276  -20.7009   1.94812  -8.70975   22.8426
HG02661	-82.0921 -46.8259  58.4055  52.9147 -4.09369  24.0663 -2.80236 0.706645  11.9082  1.81941  2.07269 -6.02198 -15.0708 -8.25813 -2.02662  -13.685 -8.33021 -17.0535   7.1449  9.62412
HG02666	 270.545  17.2895  1.65107  -1.6543  3.15262  43.9578 -8.90579 -42.8583 -38.0577  1.27858 -35.8424   -9.996   2.6235 -20.9673  5.74057  30.0561  11.6391  -18.036 0.885007  15.8181
HG02667	 272.731  19.5533 -1.24248 -2.86412 -3.10434  15.1611 -5.71083 -38.0539 -43.5104  1.41898 -50.5226  33.4993   4.4562  1.27325 -2.67547 -21.6747  14.6882 -16.1378 -2.04677 -6.05239
HG02675	 273.558  18.4227 -2.41329  4.13263 0.656928  21.8511 -4.37091  -36.666 -38.1591  1.15245 -30.5716  24.1777  24.7997 -3.20141  6.30805  4.50201 -25.5018  5.01511  1.63068  4.61809
HG02676	  265.04  21.0991 -2.13002 -5.87707 -2.01091  6.93764  2.24509 -27.3095  -44.239  5.37414 -43.9501  23.7494  11.3981  8.59145 0.782361 -4.01985 -4.00783    3.288  6.90119  16.6139
HG02678	  265.452   19.2014   2.27085  -2.54363 -0.122269     44.42  -10.6239  -28.1339  -38.2362   2.44197  -34.2674  -11.8887  -5.55584  -28.9129   10.4999   11.8722  -10.6957  -24.5332   11.3427   16.8222
HG02679	  264.189   20.9984   2.79546  -2.14996  0.911086   22.5165  -1.02158  -30.1555  -36.2014    3.6862  -39.0334   14.6074  -5.72574   2.32638   8.72027  -15.6581   1.84199 0.0289155   2.30088   29.8631
HG02681	 -78.9743  -59.7339   63.0975   40.0258  -4.65381   -11.591  -3.71619  -5.02035  -1.46204  -2.50739 -0.658901  -4.43452   27.9696   1.50957   1.13897   22.2525  -23.4452  -11.2271   20.1887   6.07305
HG02682	 -80.8486  -65.7965   59.0381   35.9638 -0.844116  -25.7927  0.620594  0.401411   5.39288   3.46134  -1.74986    20.294  -6.43088   1.76577   4.99496    23.508    -21.08  -7.24177  -6.62851  -3.71946
HG02684	-68.3215 -41.1572  88.2761  64.6386 0.710985 -6.55739 0.222236   -3.364  2.69613 0.826828 -2.10365  16.2948 -2.47815   13.593 -11.7819  42.7701   23.215 -35.7187 -16.3471  11.6256
HG02685	-75.4477 -36.0207  81.6972  67.8264 -3.44191 -5.73977  3.94343 0.445366  5.90485  1.75014 -4.23707  23.6994 -8.81712 -17.4476 0.109102  26.2011 -6.60132 -28.5418  -16.003  39.3063
HG02687	 -77.8126  -22.6743   85.0667   72.7516 -0.158943  -11.1778  -3.67511  0.101042  -6.45887  -2.46051   2.00152 -0.780764  -17.9909  -19.8703   -10.824   27.4849   21.1849   -15.261  -30.1074   16.3589
HG02688	 -82.0679  -28.8755   84.1393   65.6292  -1.64648   21.5018   2.51085   4.03036    4.6694   2.05523  -2.73442  -11.0305  -5.73189  -34.0781 -0.855236   8.44867   3.58154  -6.87921  -27.5608   11.1437
HG02690	 -77.5628  -60.9496   64.0224   38.7995 -0.993394  -30.3966   8.63357 -0.432196  -12.0923  0.753726 -0.255903   27.7843  -25.3734   1.90382   8.56073   10.3062  -14.2937  -3.01432   -18.892   2.91542
HG02691	-85.5935 -63.4287  53.0484   39.839  3.85842 -20.6595  3.72107     4.53  -2.5077 -1.98591 -0.85184  -2.7136 -5.42287 -11.0718  6.03922  12.5992 -20.4083  17.9513  -12.975  17.2205
HG02694	 -82.3571  -72.5688   60.0711   39.4722  -8.19635   4.47613  -3.81246   9.18771 -0.592751   -0.1115  -2.71507   9.04523  -8.04575  -31.1006  -7.27536 -0.706389   17.5792  -18.8305  -10.3036   16.0553
HG02696	-80.6293 -48.2004  72.2482  54.7688 -3.68453  -6.3425  1.07626 -3.01757  8.75521  1.27042 -6.15464  7.11409 -9.19793  8.90802  3.67102  17.8263  19.6487 -3.12667 -8.79628 -7.38895
HG02697	 -78.0392  -63.2249   63.5877   48.8629  -1.37236   5.41089  -2.85455   1.71957 -0.275551   1.67277    3.9743   5.78769   19.8875  -20.7986   2.63665   6.69435   -2.3018  -1.68275  0.418624   10.5241
HG02699	 -77.2153  -71.3326   54.1031    40.748  -6.15691  -8.84874 -0.412535  -3.81162   7.54491  -3.56874   5.65689    3.3133   13.3187  -3.38139  0.114826   30.5689   4.09253  -32.8881  0.482504  -26.8271
HG02700	 -78.734 -59.0242  65.1333  40.3814  -4.1562  1.66531 -2.18071 -1.00183  6.78388 -1.37255 0.714988  18.1725 -4.47869  -11.185  4.61082  27.1858 -16.1021 -7.75723 -7.63254 -6.56802
HG02702	 264.627   18.365 -0.29108 -1.08179 -5.03264  47.5207 -7.97314 -28.1844 -27.3198  1.50297 -35.6172  14.5787 -11.2967 -8.96151  4.15974  17.0189 -29.7672 -12.9744  16.6102  9.73205
HG02703	  276.178   22.4111  0.598974  -7.68712  -2.04744   12.7664 -0.922476  -34.6866  -55.6814   7.14534  -42.5423   21.8544 -0.121228  -2.84925  -9.54039  -6.62788   25.6099  -11.1634   3.18929   16.0935
HG02715	  277.068   26.2822  -6.22782  -4.79544 -0.609773   47.0267  -7.09325  -28.2769  -33.3997   3.94965  -16.8246   17.8404   4.64774   -21.271  -43.8937   19.4791  -27.6465   26.4734  -7.11505  -9.41886
HG02716	 271.562  22.9315 -3.53522 0.733138  -1.5519  40.8066  3.34214 -32.5738 -30.8287  1.43366 -35.4386 -12.9968  -17.212  26.2994  10.8052 -4.02427 -8.99809    2.653  21.6122  41.9967
HG02721	  273.031   23.7749  -2.27211  -3.08052  -2.67409   20.1241  -9.75668  -29.9331  -41.3275  -1.18788  -39.8769   6.61397  -3.65521   -6.8899  -3.34956 -0.549648   17.4226  -1.79434  -17.5358   10.4795
HG02722	  272.94  18.1698  -2.5681 -3.69843 -1.07513  20.1555 -3.76958 -31.8504 -31.1154  1.61811 -19.3245  13.8996 -1.66155  6.37688   7.7685  -7.6827 -8.94388 0.766833  11.7807  18.0526
HG02724	  -81.6948   -25.4166    83.1975    72.0427   0.101789   -8.09659    1.30683   -8.67278 0.00475208    4.56687  -0.756498   -7.31625    7.51899    9.09652    2.17323    24.2604    6.43608   -10.0425   -28.5845   0.325987
HG02725	 -75.3432  -26.1048   87.4456   70.9539   3.44025  -4.52403   3.79954  -3.11527 -0.675324  -1.47922   4.37005   1.02846   6.76089  -11.0849  -7.87532   43.2272    13.553  -5.30063  -27.0788   4.27428
HG02727	-76.1741 -27.3119  81.9177  71.9544 -2.44509  4.92187  1.00427 -2.00415  -1.0842   2.0711  1.93264  4.88863  7.21522 -27.7597  -10.527 -5.18112  13.9151 -16.5044 -26.7458  8.76171
HG02728	  -76.9676   -23.4771    86.3428    70.1138    3.80738   -8.11433   -1.21935   0.430894    -1.2586   -3.63036 -0.0142802    11.8112 -0.0140867   -10.9376   -9.97427    42.8712    3.16171   -25.5208   -15.0469    25.6866
HG02731	-82.7073 -48.7867  69.5397  49.2469  2.67968 -18.2126 -10.0516  4.40853 -5.03631 -1.24798 -3.79826  9.03089 -11.5962 -15.1376 -2.72615 0.413604 -6.78794 -7.00576  10.5515  5.53543
HG02733	-72.1767 -54.9844  66.1411  59.8151 -4.44307  28.9011 -13.1403  3.49481  4.96159  2.38745 -3.56424 -16.1484   -3.277  2.18244  4.09359  6.31264  15.0183  4.10839 -5.51528 -2.63304
HG02734	-78.1199 -60.4373  56.4986  43.3705 -8.34395 -11.9176  2.49742 -5.75396 -1.84047  3.34839  1.10612 -2.28534  15.6036 -15.6578  10.7244  17.5764 -21.9257   22.245  3.18859  4.93434
HG02736	 -77.4842  -60.4412   63.5606   47.9594  -8.11385  -17.9555 0.0582282  -3.17081  -6.61458   1.21681  -2.44704  -1.68226  -24.7182  -22.7461  -4.38554   24.1847   29.2839   4.81144   0.99217   21.0485
HG02737	-83.2749 -61.7467  60.8466  36.7818  1.26346  18.5801 -5.20259 -1.93132 -4.09208 -1.09437  11.7972 -46.4931  11.0644 -21.3457 -7.10379 -1.74055  2.99739 -6.43441  1.16577  4.28729
HG02756	   275.433    17.8049    1.46356   -1.80722   -5.68266    23.8512   -8.97393   -35.3318   -47.9607    1.38141   -36.4488    9.47348   -3.99032   -16.2886    8.83535 -0.0131143    8.62388   -2.00601  -0.194677     12.447
HG02757	  273.948   21.5747   1.93163  -2.91666  -2.45919   26.6757  -3.40772  -33.4642  -39.5718 -0.703467  -34.5907   22.3304   19.5095  -15.0862    6.9069   3.19464  -8.96841    3.7698   15.7434    6.4654
HG02759	  274.635   19.6849  0.636706   1.30916 -0.202103   19.3246  -1.76241  -33.3493  -35.2816  -1.49866  -27.4946   7.38448    3.2928 -0.403985  -2.48936   6.15188    13.542  -10.8424  -4.63765   23.2884
HG02760	  269.644   20.2927   1.47499 -0.572681  -3.48684   -9.4302    0.2804   -18.294  -34.2315  -1.21351   -24.276   28.7992   21.0651   20.6655  -68.9178   11.1282  -15.3416   8.02742  -1.99926    34.243
HG02763	   271.199    19.8234   -2.64137   -10.6022 -0.0403704     11.547   -1.42438   -31.0661   -37.9934    2.54619   -32.8241   -11.5015     26.089    -1.0057    3.33293    22.9156   -7.71115   -16.1902     15.032    15.8293
HG02768	 275.358  22.4461  4.98228 -2.53544 -3.91218  19.6103 -4.84349 -29.7517 -33.9334  3.57508 -35.2604  8.43603 -12.1301 -12.6936 -67.2989 -4.37867  1.54043  24.7535 -1.72933  6.32507
HG02769	 268.866  20.6099  5.29679 -3.09187 -2.94142  4.03232   2.4805 -46.7595 -47.0961  5.97931  -21.843 -46.3084 -7.09485  -22.464  11.1472 -10.5876 -5.66037 -1.66683  16.9606  10.0335
HG02771	  267.879   25.0871 -0.391849  -4.57406  -7.61242  0.633425  0.440807  -35.5313  -39.3891 -0.523117  -40.7228   13.6506  -25.2526   13.8954   1.60504   -2.5896   16.0742  -16.6905   10.8192   6.96663
HG02772	   273.64   24.4709   1.85313 -0.786177  -2.77289    45.087  -12.4518  -33.4109  -22.4198 -0.156713   -34.931   4.18829  -9.29256   2.24358  -4.97517   17.5818    16.798  -24.9442   7.13792   16.9804
HG02774	-75.2347 -34.0708  73.4829  58.1629  -4.7583 -4.67007  10.6846  11.0133 -1.00369  1.32224 -3.41957  19.9597  18.3098 -13.1484 -10.8212 -15.5625  8.16007 -4.61933 0.495583 -6.79147
HG02775	-78.3426 -33.6774  84.8039  70.5182  1.60602  28.4912  1.33004  5.31099 -2.05656 -3.04436 -3.33986 -13.1915  7.92987 -31.4142 -10.9796   15.551  13.4921  -18.724 -18.2072  15.1542
HG02778	-83.6526 -25.3367  84.1763  61.8121 -2.16487  4.02595  9.87892 0.640337  4.14278  3.29816 -7.81864  7.77643 -7.44135 -10.8914 -7.32792 -18.8946  1.09849 -13.8054 -10.9983  12.4336
HG02780	-79.2709 -31.0098  80.9641  64.9944  2.07767 -4.26258  3.96386  4.85307 -2.61034 0.028072  6.61956  7.28908 -8.28227  21.0375 -7.10213   29.325 -5.42938 -6.71947 -23.0488  3.74006
HG02783	 -74.6189  -22.5586   90.4952   67.2825  -3.35011  -5.90333  -3.17977 -0.395722  -2.99397   2.68729   5.28408   2.29995   5.09044  -16.4944  -1.27498   30.8535  -2.47341   2.27221  -25.5352   22.7302
HG02784	-83.0805 -31.5335  80.5725  72.2721 -3.34912 -10.7566   -2.233 -7.98261 -10.1048  2.11632  6.08115 -14.7981 -2.68952   8.6455 -8.16919  18.7285 -7.93635 -31.6154  12.8082  16.9504
HG02786	 -79.4996  -25.7099   81.4844   69.8202  -2.87514   16.3909  -1.92656  -2.84428   2.60291   2.37824   1.49881  -16.8951  -14.0994   -36.091  -12.8338   11.5639  -5.50347  -25.7209  -11.6142 -0.892768
HG02787	-83.5635 -20.2599  82.0288   62.906  5.70725 -14.8267  1.87874  -2.0067  -12.973 0.177932  4.41743 -13.8379 -2.88838 -16.0078 -3.04869  18.8188 -19.7697 -2.34695 -19.1753  17.9744
HG02789	-77.7516 -26.2476  85.3126  65.8506 0.974412 -23.2279  8.62628  2.89796 -15.8473  1.74108 0.361071  2.63762  15.9453 -2.31816 -2.01483  14.0136  5.27478 -3.70163 -36.6625  18.4699
